time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
184874.41562875,2.5932695429625,80.277926024875,0.020127756827838,0.0048730017961531,0.049579437551221,0.00051127659743495,-0.00015327842007117,-0.00015340473332939,0.0027789869714152,-0.0011760345126155,-0.0013983590147653,0.00028755224868613,0.0021250720596219,673240,22406,151,6
184877.0088983,2.5932695429625,80.278189719659,0.020171473037079,0.0048893248431962,0.04961477019934,0.00051127816229488,-0.0001532786766899,-0.00015340521677048,0.0027809358855091,-0.0011769807303557,-0.0013993608863189,0.00028758415116282,0.0021231149497983,673240,22406,151,6
184880.89880261,3.8899043144437,80.278591431941,0.020235993350332,0.004918707017858,0.049668151160284,0.00051128054154032,-0.00015327908947986,-0.00015340592051318,0.0027838687566964,-0.00117840656533,-0.0014008666598191,0.0002876329015732,0.0021201616723681,673240,22406,151,6
184884.80815645,3.909353836016,80.279001723788,0.020299790941654,0.004954794247215,0.049721679374997,0.00051128296400147,-0.00015327953607942,-0.0001534065965616,0.0027868251978018,-0.0011798455086995,-0.0014023828577418,0.00028768223397267,0.0021171417555871,673240,22406,151,6
184888.71751028,3.909353836016,80.2794196569,0.020361653738544,0.0049971117257973,0.049775491148848,0.00051128542692523,-0.00015328002150859,-0.00015340724383099,0.0027897903620162,-0.0011812899177086,-0.0014039022827219,0.00028773176839895,0.0021140548831297,673240,22406,152,6
184892.64641089,3.928900605196,80.27984496936,0.020423692289442,0.0050440472541007,0.049829366492937,0.00051128792769106,-0.00015328052874328,-0.00015340787612255,0.0027927797576042,-0.0011827471401294,-0.0014054330946495,0.00028778170681402,0.0021109387940345,673240,22406,157,6
184896.57531149,3.928900605196,80.280275041292,0.020486393134197,0.0050952471518897,0.049882804809955,0.000511290449358,-0.00015328104900254,-0.00015340849161259,0.0027957790054257,-0.0011842101263208,-0.0014069679703621,0.00028783101360804,0.0021078436969602,673240,22406,148,6
184900.5238566,3.948545108222,80.280702669926,0.020551193086473,0.0051506210750446,0.049936428629302,0.00051129294347566,-0.00015328155919882,-0.00015340907985878,0.0027988023772933,-0.00118568513109,-0.0014085149417853,0.00028788024801739,0.0021047296383547,673240,22406,148,6
184904.47240171,3.948545108222,80.281123633841,0.020618606548884,0.0052100464221435,0.049989623779468,0.00051129538240732,-0.00015328204775497,-0.00015340963455857,0.0028018345538015,-0.0011871641929287,-0.001410066660779,0.00028793008661104,0.0021015396666148,673240,22406,148,6
184910.39521937,5.922817662333,80.281743750678,0.020725621690434,0.005306644423441,0.050070089546,0.00051129894312639,-0.00015328273564866,-0.00015341040870883,0.0028064034171024,-0.0011893916239607,-0.0014124059943728,0.00028800613438023,0.0020966637098879,673240,22406,210,8
